Source,Destination,Packet_Size,Attack_Type,Timestamp,Direction
Client3,Server,211,PortScan,831.6774472279286,OUT
Client4,Server,212,BruteForce,831.7596148221501,OUT
Client2,Server,1535,DDoS,831.7856164775103,OUT
Client1,Server,988,Benign,831.83989319818,OUT
Client2,Server,397,BruteForce,831.9927615497867,OUT
Client2,Server,1118,Exfiltration,832.0070816856654,OUT
Client4,Server,1273,DDoS,832.0607773140234,OUT
Client2,Server,185,PortScan,832.1249286179102,OUT
Client1,Server,371,BruteForce,832.1557337685917,OUT
Client1,Server,700,Benign,832.2063881889593,OUT
Client5,Server,828,Exfiltration,832.2990829971062,OUT
Client1,Server,1747,DDoS,832.405475949031,OUT
Client1,Server,1296,Benign,832.5114123872094,OUT
Client4,Server,1893,DDoS,832.6692937985587,OUT
Client2,Server,332,BruteForce,832.7012176468769,OUT
Client3,Server,1130,Exfiltration,832.8255173738502,OUT
Client2,Server,1673,DDoS,832.8319796416613,OUT
Client5,Server,225,PortScan,832.8483723094923,OUT
Client3,Server,149,PortScan,832.947561004873,OUT
Client2,Server,1180,Exfiltration,832.9671841017621,OUT
Client1,Server,1831,DDoS,833.0527949713331,OUT
Client1,Server,890,Benign,833.0562320530421,OUT
Client5,Server,1002,Exfiltration,833.1959971225363,OUT
Client4,Server,320,BruteForce,833.2302821530155,OUT
Client2,Server,107,PortScan,833.2358999888787,OUT
Client4,Server,1969,DDoS,833.3993193753208,OUT
Client1,Server,377,BruteForce,833.5606314732946,OUT
Client3,Server,236,PortScan,833.7411915454998,OUT
Client5,Server,981,Exfiltration,833.8524058855245,OUT
Client2,Server,246,BruteForce,833.8547384016092,OUT
Client1,Server,1332,Benign,833.8553467502708,OUT
Client2,Server,1373,DDoS,833.8790487317162,OUT
Client5,Server,237,PortScan,834.0001199727521,OUT
Client4,Server,1869,DDoS,834.0721452055993,OUT
Client3,Server,853,Exfiltration,834.2094840286476,OUT
Client1,Server,831,Benign,834.2150737177423,OUT
Client1,Server,1894,DDoS,834.3746981975295,OUT
Client2,Server,883,Exfiltration,834.3814947020982,OUT
Client2,Server,366,BruteForce,834.3984588904347,OUT
Client4,Server,269,BruteForce,834.4935333693593,OUT
Client2,Server,268,PortScan,834.5744094079887,OUT
Client5,Server,159,PortScan,834.6328795399754,OUT
Client2,Server,1440,DDoS,834.6838769567734,OUT
Client1,Server,1479,Benign,834.7295393678228,OUT
Client3,Server,1015,Exfiltration,834.7796569292988,OUT
Client1,Server,1925,DDoS,834.9258801375671,OUT
Client1,Server,282,BruteForce,834.9434917510215,OUT
Client1,Server,695,Benign,834.9464169007078,OUT
Client3,Server,149,PortScan,835.155912215688,OUT
Client2,Server,246,BruteForce,835.174530271535,OUT
Client5,Server,1029,Exfiltration,835.1825293370938,OUT
Client5,Server,161,PortScan,835.2158329581705,OUT
Client2,Server,1178,Exfiltration,835.3269641341968,OUT
Client4,Server,1206,DDoS,835.4560762933008,OUT
Client1,Server,543,Benign,835.6245277060683,OUT
Client1,Server,383,BruteForce,835.8027356958542,OUT
Client2,Server,1183,Exfiltration,835.8387466408631,OUT
Client2,Server,1286,DDoS,835.869423298147,OUT
Client4,Server,390,BruteForce,835.8838430677492,OUT
Client1,Server,872,Benign,835.9481495444733,OUT
Client3,Server,168,PortScan,835.985116819582,OUT
Client2,Server,237,PortScan,836.0055520204469,OUT
Client3,Server,932,Exfiltration,836.0219824805996,OUT
Client5,Server,275,PortScan,836.0610542684387,OUT
Client2,Server,229,BruteForce,836.0980663727697,OUT
Client1,Server,1353,DDoS,836.3592063535464,OUT
Client4,Server,1490,DDoS,836.4941966684262,OUT
Client2,Server,1404,DDoS,836.537387131277,OUT
Client1,Server,1052,Benign,836.5853643284005,OUT
Client5,Server,1086,Exfiltration,836.6612258055915,OUT
Client4,Server,258,BruteForce,836.664281681861,OUT
Client3,Server,299,PortScan,836.6782495639571,OUT
Client1,Server,357,BruteForce,836.8056603748676,OUT
Client1,Server,420,Benign,836.9336143846629,OUT
Client1,Server,1288,DDoS,836.9914287124926,OUT
Client2,Server,110,PortScan,837.0613191735152,OUT
Client3,Server,1022,Exfiltration,837.1324681957865,OUT
Client2,Server,378,BruteForce,837.1452675181278,OUT
Client5,Server,183,PortScan,837.1845566730502,OUT
Client2,Server,986,Exfiltration,837.2255687278001,OUT
Client3,Server,297,PortScan,837.2559613003227,OUT
Client1,Server,305,BruteForce,837.3097799728754,OUT
Client1,Server,1301,Benign,837.4052417618735,OUT
Client5,Server,1056,Exfiltration,837.5520446799948,OUT
Client2,Server,102,PortScan,837.6350018526593,OUT
Client1,Server,682,Benign,837.6524719883904,OUT
Client4,Server,1866,DDoS,837.7465227341606,OUT
Client2,Server,1573,DDoS,837.9894938451943,OUT
Client3,Server,846,Exfiltration,837.9995517754791,OUT
Client4,Server,275,BruteForce,838.0794012231761,OUT
Client5,Server,246,PortScan,838.1915415222963,OUT
Client1,Server,1368,DDoS,838.2035472912869,OUT
Client1,Server,791,Benign,838.2200612759351,OUT
Client2,Server,395,BruteForce,838.273606712849,OUT
Client5,Server,1162,Exfiltration,838.3996238800343,OUT
Client2,Server,1094,Exfiltration,838.4167747188511,OUT
Client3,Server,231,PortScan,838.5215758541378,OUT
Client1,Server,225,BruteForce,838.6880415453534,OUT
Client2,Server,251,PortScan,838.7735906399723,OUT
Client1,Server,1376,DDoS,838.790406491062,OUT
Client4,Server,397,BruteForce,838.8199683094864,OUT
Client4,Server,1531,DDoS,838.8747893167792,OUT
Client1,Server,1353,Benign,838.977259967138,OUT
Client2,Server,353,BruteForce,839.0383950596942,OUT
Client2,Server,830,Exfiltration,839.0736770092828,OUT
Client3,Server,1081,Exfiltration,839.1624162473926,OUT
Client1,Server,625,Benign,839.2614811273801,OUT
Client2,Server,1883,DDoS,839.2828297861265,OUT
Client2,Server,121,PortScan,839.2972185207708,OUT
Client1,Server,254,BruteForce,839.5024058104718,OUT
Client5,Server,232,PortScan,839.5868370278165,OUT
Client1,Server,710,Benign,839.7218524204005,OUT
Client1,Server,1396,DDoS,839.7700619370415,OUT
Client2,Server,214,BruteForce,839.793972206379,OUT
Client5,Server,827,Exfiltration,839.869378557995,OUT
Client3,Server,116,PortScan,839.9034137378521,OUT
Client4,Server,1398,DDoS,839.9163155641254,OUT
Client2,Server,1624,DDoS,839.9800962417174,OUT
Client2,Server,902,Exfiltration,839.9964099641282,OUT
Client3,Server,1024,Exfiltration,840.0522095474274,OUT
Client1,Server,1030,Benign,840.1698358394957,OUT
Client4,Server,292,BruteForce,840.1848866069123,OUT
Client2,Server,295,BruteForce,840.4737026155125,OUT
Client1,Server,264,BruteForce,840.5218864237283,OUT
Client2,Server,113,PortScan,840.5767275702649,OUT
Client1,Server,676,Benign,840.6548265891373,OUT
Client2,Server,1655,DDoS,840.7181874740651,OUT
Client5,Server,1144,Exfiltration,840.7192947017593,OUT
Client3,Server,234,PortScan,840.9272178147089,OUT
Client4,Server,378,BruteForce,841.0374037907911,OUT
Client5,Server,151,PortScan,841.0867853734402,OUT
Client1,Server,204,BruteForce,841.1751424969365,OUT
Client3,Server,966,Exfiltration,841.1777190842802,OUT
Client1,Server,1510,DDoS,841.2097941969375,OUT
Client4,Server,1609,DDoS,841.3234401003709,OUT
Client2,Server,1144,Exfiltration,841.3535275895606,OUT
Client1,Server,1036,Benign,841.37566068623,OUT
Client2,Server,209,PortScan,841.4216196160287,OUT
Client5,Server,907,Exfiltration,841.4440890719019,OUT
Client1,Server,1098,Benign,841.6086366863718,OUT
Client5,Server,123,PortScan,841.6636323943162,OUT
Client4,Server,1768,DDoS,841.8778006270245,OUT
Client2,Server,221,BruteForce,841.970220308867,OUT
Client3,Server,839,Exfiltration,842.0066203318523,OUT
Client2,Server,1689,DDoS,842.0730143202543,OUT
Client1,Server,1601,DDoS,842.0882180244719,OUT
Client3,Server,212,PortScan,842.1775225822023,OUT
Client1,Server,1223,Benign,842.3171885493155,OUT
Client1,Server,377,BruteForce,842.319164913227,OUT
Client4,Server,382,BruteForce,842.4055458975799,OUT
Client2,Server,210,PortScan,842.5559184208774,OUT
Client4,Server,1667,DDoS,842.6297035482027,OUT
Client5,Server,962,Exfiltration,842.6316068540773,OUT
Client2,Server,868,Exfiltration,842.7273458372989,OUT
Client1,Server,1473,Benign,842.9402614171483,OUT
Client3,Server,283,PortScan,842.952391990568,OUT
Client1,Server,345,BruteForce,842.9779598109768,OUT
Client5,Server,176,PortScan,843.0085147847377,OUT
Client2,Server,1453,DDoS,843.1328719815135,OUT
Client3,Server,1137,Exfiltration,843.1987955006105,OUT
Client2,Server,211,BruteForce,843.2680387097183,OUT
Client4,Server,255,BruteForce,843.4353044871837,OUT
Client2,Server,102,PortScan,843.4359750384633,OUT
Client1,Server,1428,DDoS,843.4900127143861,OUT
Client5,Server,139,PortScan,843.5906245746132,OUT
Client1,Server,1246,Benign,843.6346255672131,OUT
Client3,Server,1155,Exfiltration,843.8308199615046,OUT
Client3,Server,195,PortScan,843.8386091953438,OUT
Client2,Server,866,Exfiltration,843.8990709208632,OUT
Client1,Server,577,Benign,843.9498305053337,OUT
Client2,Server,189,PortScan,844.0035703228673,OUT
Client4,Server,1842,DDoS,844.0827374704025,OUT
Client5,Server,1127,Exfiltration,844.1167839943896,OUT
Client1,Server,708,Benign,844.1571281898064,OUT
Client1,Server,1456,DDoS,844.2112821671391,OUT
Client2,Server,1384,DDoS,844.3302291389624,OUT
Client1,Server,290,BruteForce,844.3555135056624,OUT
Client4,Server,393,BruteForce,844.3919436710213,OUT
Client2,Server,395,BruteForce,844.5580847991508,OUT
Client2,Server,1037,Exfiltration,844.5616481239837,OUT
Client1,Server,759,Benign,844.6156415666812,OUT
Client5,Server,146,PortScan,844.7334843185675,OUT
Client2,Server,1803,DDoS,844.897737981125,OUT
Client3,Server,165,PortScan,844.9378158409182,OUT
Client4,Server,318,BruteForce,844.9465744320385,OUT
Client2,Server,294,PortScan,844.9834970802283,OUT
Client1,Server,1315,DDoS,845.0198366765138,OUT
Client1,Server,576,Benign,845.2474349603032,OUT
Client3,Server,1172,Exfiltration,845.308790967364,OUT
Client5,Server,915,Exfiltration,845.3397433935666,OUT
Client2,Server,1827,DDoS,845.4692752086509,OUT
Client5,Server,166,PortScan,845.4945075319805,OUT
Client3,Server,269,PortScan,845.5203105100512,OUT
Client4,Server,1470,DDoS,845.5319314505663,OUT
Client1,Server,387,BruteForce,845.6704237837923,OUT
Client1,Server,1018,Benign,845.7037654223342,OUT
Client1,Server,1319,DDoS,845.8117398590059,OUT
Client2,Server,805,Exfiltration,845.8636725045408,OUT
Client2,Server,215,BruteForce,845.9877545435378,OUT
Client2,Server,253,PortScan,846.030568246911,OUT
Client2,Server,1822,DDoS,846.0308725623352,OUT
Client5,Server,831,Exfiltration,846.1513783514845,OUT
Client3,Server,219,PortScan,846.1884182176635,OUT
Client1,Server,621,Benign,846.2284294158005,OUT
Client4,Server,332,BruteForce,846.2307992737193,OUT
Client4,Server,1776,DDoS,846.3527193620083,OUT
Client2,Server,361,BruteForce,846.5525544018147,OUT
Client1,Server,1507,DDoS,846.6195421304442,OUT
Client5,Server,296,PortScan,846.7000562988393,OUT
Client3,Server,1098,Exfiltration,846.7701580939569,OUT
Client3,Server,285,PortScan,846.8662159594412,OUT
Client2,Server,1007,Exfiltration,846.8666624731029,OUT
Client4,Server,1259,DDoS,846.973403175796,OUT
Client1,Server,1157,Benign,846.9868822448996,OUT
Client2,Server,297,BruteForce,847.0789819501703,OUT
Client2,Server,262,PortScan,847.0888697957939,OUT
Client1,Server,1689,DDoS,847.1463060532421,OUT
Client1,Server,381,BruteForce,847.1646059667556,OUT
Client5,Server,186,PortScan,847.2572923869566,OUT
Client2,Server,1247,DDoS,847.3369889142452,OUT
Client3,Server,915,Exfiltration,847.3490822924565,OUT
Client5,Server,866,Exfiltration,847.4285182067013,OUT
Client3,Server,273,PortScan,847.4473258034335,OUT
Client4,Server,301,BruteForce,847.4841553986206,OUT
Client2,Server,353,BruteForce,847.6164196985764,OUT
Client4,Server,1701,DDoS,847.6173299617685,OUT
Client1,Server,1461,Benign,847.7514795798775,OUT
Client2,Server,1107,Exfiltration,847.7668245377263,OUT
Client1,Server,787,Benign,847.9615393706216,OUT
Client1,Server,1959,DDoS,848.1579354612996,OUT
Client1,Server,352,BruteForce,848.2107409599104,OUT
Client4,Server,304,BruteForce,848.2120700018372,OUT
Client2,Server,166,PortScan,848.2474874126362,OUT
Client5,Server,131,PortScan,848.2501831502233,OUT
Client3,Server,172,PortScan,848.2840455910728,OUT
Client4,Server,1466,DDoS,848.4551804238666,OUT
Client2,Server,261,BruteForce,848.5168141685353,OUT
Client3,Server,814,Exfiltration,848.6784267393517,OUT
Client2,Server,1849,DDoS,848.6858324736506,OUT
Client5,Server,1024,Exfiltration,848.692926462302,OUT
Client1,Server,559,Benign,848.7182101097081,OUT
Client1,Server,338,BruteForce,848.8061383695953,OUT
Client5,Server,122,PortScan,848.8082552322352,OUT
Client2,Server,116,PortScan,848.8333911760434,OUT
Client1,Server,1028,Benign,849.014744194359,OUT
Client3,Server,118,PortScan,849.0743479899862,OUT
Client4,Server,1751,DDoS,849.0961620249071,OUT
Client2,Server,283,BruteForce,849.1303426846863,OUT
Client4,Server,335,BruteForce,849.153193593333,OUT
Client2,Server,1161,Exfiltration,849.2116783978278,OUT
Client1,Server,1252,DDoS,849.2982225355169,OUT
Client1,Server,940,Benign,849.4266775765899,OUT
Client2,Server,246,PortScan,849.4617873439095,OUT
Client2,Server,1340,DDoS,849.4907045434724,OUT
Client1,Server,350,BruteForce,849.6929944274949,OUT
Client3,Server,192,PortScan,849.7834962011824,OUT
Client1,Server,1295,DDoS,849.86391722895,OUT
Client5,Server,140,PortScan,849.9040765820513,OUT
Client3,Server,910,Exfiltration,849.9370591963519,OUT
Client5,Server,989,Exfiltration,849.9966638575308,OUT
Client1,Server,1300,Benign,850.1144577045171,OUT
Client2,Server,817,Exfiltration,850.1673591368893,OUT
Client2,Server,218,BruteForce,850.3116268680502,OUT
Client1,Server,222,BruteForce,850.3794136312308,OUT
Client1,Server,480,Benign,850.454022943927,OUT
Client2,Server,207,PortScan,850.4755408359428,OUT
Client3,Server,249,PortScan,850.5057669047494,OUT
Client4,Server,205,BruteForce,850.5238989103434,OUT
Client5,Server,1039,Exfiltration,850.5491547255555,OUT
Client4,Server,1793,DDoS,850.5542726452694,OUT
Client1,Server,1426,Benign,850.7728599044884,OUT
Client2,Server,962,Exfiltration,850.8277681692571,OUT
Client2,Server,1871,DDoS,850.8683894221373,OUT
Client1,Server,1898,DDoS,850.9815757708415,OUT
Client2,Server,164,PortScan,851.0774863187481,OUT
Client3,Server,1079,Exfiltration,851.0782830047151,OUT
Client5,Server,235,PortScan,851.1067478921336,OUT
Client4,Server,1556,DDoS,851.1661862214344,OUT
Client1,Server,989,Benign,851.269243082183,OUT
Client5,Server,247,PortScan,851.6441835476526,OUT
Client1,Server,724,Benign,851.6476295300637,OUT
Client3,Server,1045,Exfiltration,851.6644341582261,OUT
Client3,Server,104,PortScan,851.6711430289724,OUT
Client4,Server,288,BruteForce,851.6979011116914,OUT
Client1,Server,261,BruteForce,851.7317144599441,OUT
Client2,Server,285,BruteForce,851.8029592478503,OUT
Client1,Server,1629,DDoS,851.9477634318886,OUT
Client2,Server,1026,Exfiltration,851.9949210286907,OUT
Client5,Server,1140,Exfiltration,852.031079632097,OUT
Client1,Server,995,Benign,852.0695747444919,OUT
Client2,Server,1748,DDoS,852.1339715252437,OUT
Client4,Server,1957,DDoS,852.4287278650736,OUT
Client1,Server,520,Benign,852.4366152848866,OUT
Client2,Server,292,PortScan,852.466863779325,OUT
Client4,Server,357,BruteForce,852.4884294571258,OUT
Client3,Server,931,Exfiltration,852.5375201603861,OUT
Client5,Server,184,PortScan,852.5402844899926,OUT
Client3,Server,143,PortScan,852.5655962557902,OUT
Client1,Server,348,BruteForce,852.6648773345801,OUT
Client2,Server,224,BruteForce,852.7855627704021,OUT
Client1,Server,1499,Benign,852.8169278324011,OUT
Client2,Server,1085,Exfiltration,853.026253309363,OUT
Client5,Server,1026,Exfiltration,853.0316422002402,OUT
Client1,Server,1703,DDoS,853.1763690720223,OUT
Client3,Server,1166,Exfiltration,853.1826796662433,OUT
Client1,Server,1442,Benign,853.2394768240382,OUT
Client1,Server,338,BruteForce,853.3138339990485,OUT
Client5,Server,154,PortScan,853.3804527413492,OUT
Client2,Server,337,BruteForce,853.4058467596348,OUT
Client2,Server,1433,DDoS,853.4181829839083,OUT
Client4,Server,299,BruteForce,853.5691833099878,OUT
Client5,Server,1176,Exfiltration,853.581927281554,OUT
Client3,Server,121,PortScan,853.6195067207038,OUT
Client1,Server,1182,Benign,853.6958077429456,OUT
Client4,Server,1266,DDoS,853.7958080456543,OUT
Client2,Server,119,PortScan,853.8225960107377,OUT
Client2,Server,1058,Exfiltration,853.8433411534463,OUT
Client2,Server,372,BruteForce,853.9311848431569,OUT
Client2,Server,1879,DDoS,853.9753670945763,OUT
Client1,Server,978,Benign,854.0169962268393,OUT
Client5,Server,106,PortScan,854.0717933352541,OUT
Client4,Server,265,BruteForce,854.1222610549812,OUT
Client2,Server,130,PortScan,854.3714486174447,OUT
Client3,Server,151,PortScan,854.4591534431623,OUT
Client5,Server,1140,Exfiltration,854.5160689217788,OUT
Client1,Server,1882,DDoS,854.532198917334,OUT
Client1,Server,279,BruteForce,854.5330502349883,OUT
Client3,Server,914,Exfiltration,854.5770776177944,OUT
Client2,Server,1412,DDoS,854.6302909918315,OUT
Client5,Server,267,PortScan,854.673872013713,OUT
Client1,Server,983,Benign,854.7885706700156,OUT
Client2,Server,1057,Exfiltration,854.9426326935506,OUT
Client3,Server,161,PortScan,855.0380047792073,OUT
Client1,Server,1210,DDoS,855.0409290367359,OUT
Client1,Server,395,BruteForce,855.0781015853812,OUT
Client2,Server,162,PortScan,855.1801695354965,OUT
Client1,Server,994,Benign,855.1817720845314,OUT
Client4,Server,1697,DDoS,855.2375128114954,OUT
Client5,Server,807,Exfiltration,855.2544815889188,OUT
Client5,Server,241,PortScan,855.327612407224,OUT
Client3,Server,846,Exfiltration,855.3303227339512,OUT
Client2,Server,290,BruteForce,855.3620218575728,OUT
Client1,Server,1085,Benign,855.4361907623827,OUT
Client1,Server,227,BruteForce,855.5941641730542,OUT
Client4,Server,296,BruteForce,855.6116033188194,OUT
Client1,Server,449,Benign,855.7456932577122,OUT
Client1,Server,1344,DDoS,855.7657326850368,OUT
Client2,Server,997,Exfiltration,855.7825990136853,OUT
Client2,Server,1974,DDoS,855.8142452559016,OUT
Client3,Server,171,PortScan,855.8158115672715,OUT
Client4,Server,1929,DDoS,855.8466163577169,OUT
Client1,Server,206,BruteForce,856.1082870196461,OUT
Client5,Server,129,PortScan,856.2295933159503,OUT
Client2,Server,210,PortScan,856.2843423253967,OUT
Client2,Server,368,BruteForce,856.3725169079046,OUT
Client1,Server,897,Benign,856.3789767138944,OUT
Client3,Server,1043,Exfiltration,856.3972071855704,OUT
Client1,Server,1887,DDoS,856.5523401997992,OUT
Client5,Server,898,Exfiltration,856.6627443703402,OUT
Client4,Server,379,BruteForce,856.774138350873,OUT
Client2,Server,1249,DDoS,856.8330332035562,OUT
Client2,Server,1099,Exfiltration,856.8520024136449,OUT
Client2,Server,230,BruteForce,856.8753349272068,OUT
Client3,Server,840,Exfiltration,856.9161310338623,OUT
Client4,Server,1754,DDoS,856.9991776562216,OUT
Client1,Server,1096,Benign,857.0741591669364,OUT
Client1,Server,261,BruteForce,857.1620687722371,OUT
Client5,Server,984,Exfiltration,857.199106485412,OUT
Client5,Server,257,PortScan,857.2682425874485,OUT
Client3,Server,208,PortScan,857.2858338235127,OUT
Client2,Server,255,PortScan,857.350450587952,OUT
Client1,Server,534,Benign,857.4354181233675,OUT
Client4,Server,214,BruteForce,857.4418689768798,OUT
Client2,Server,1389,DDoS,857.5308121879647,OUT
Client3,Server,1102,Exfiltration,857.5618678295211,OUT
Client1,Server,1246,DDoS,857.653522767409,OUT
Client4,Server,1787,DDoS,857.9165242750748,OUT
Client1,Server,651,Benign,857.9222678355032,OUT
Client2,Server,860,Exfiltration,858.1196953799074,OUT
Client5,Server,1040,Exfiltration,858.162881372585,OUT
Client2,Server,148,PortScan,858.2110602266907,OUT
Client4,Server,267,BruteForce,858.2748791404082,OUT
Client2,Server,1512,DDoS,858.2831957704722,OUT
Client2,Server,354,BruteForce,858.3344431293343,OUT
Client1,Server,1715,DDoS,858.3717291593329,OUT
Client3,Server,250,PortScan,858.4148302863645,OUT
Client3,Server,824,Exfiltration,858.4780925459632,OUT
Client5,Server,201,PortScan,858.5972166687109,OUT
Client1,Server,202,BruteForce,858.6207031294736,OUT
Client1,Server,1224,Benign,858.6437081200925,OUT
Client4,Server,1464,DDoS,858.8639770387548,OUT
Client4,Server,224,BruteForce,858.8694748899788,OUT
Client2,Server,107,PortScan,858.9287839958865,OUT
Client2,Server,1589,DDoS,859.2286461830406,OUT
Client5,Server,985,Exfiltration,859.2814453622507,OUT
Client1,Server,1465,DDoS,859.3914523615829,OUT
Client1,Server,1340,Benign,859.3915294098442,OUT
Client5,Server,280,PortScan,859.4213850344574,OUT
Client2,Server,377,BruteForce,859.4270348202793,OUT
Client3,Server,1110,Exfiltration,859.524911578662,OUT
Client1,Server,378,BruteForce,859.5324917487961,OUT
Client2,Server,914,Exfiltration,859.583713991677,OUT
Client4,Server,282,BruteForce,859.5849074398362,OUT
Client4,Server,1893,DDoS,859.6501976791137,OUT
Client1,Server,408,Benign,859.6856520085958,OUT
Client1,Server,1747,DDoS,859.9081209900689,OUT
Client3,Server,200,PortScan,859.9110765819338,OUT
Client1,Server,994,Benign,859.9956375686213,OUT
Client2,Server,253,PortScan,860.0755718711578,OUT
Client1,Server,243,BruteForce,860.1096404805077,OUT
Client4,Server,1694,DDoS,860.2586717877524,OUT
Client3,Server,1177,Exfiltration,860.3184135713061,OUT
Client5,Server,228,PortScan,860.3516583921166,OUT
Client5,Server,1026,Exfiltration,860.4845713898403,OUT
Client2,Server,990,Exfiltration,860.5315069294239,OUT
Client2,Server,1820,DDoS,860.6108688388695,OUT
Client1,Server,1458,Benign,860.6643638612483,OUT
Client1,Server,222,BruteForce,860.7227598031614,OUT
Client3,Server,115,PortScan,860.8067585313499,OUT
Client2,Server,304,BruteForce,860.845942123639,OUT
Client5,Server,243,PortScan,860.880514084001,OUT
Client4,Server,216,BruteForce,860.9454907235881,OUT
Client3,Server,894,Exfiltration,860.9749159030878,OUT
Client1,Server,1416,DDoS,860.9800529631451,OUT
Client1,Server,836,Benign,861.011266801575,OUT
Client2,Server,300,PortScan,861.122018937264,OUT
Client1,Server,648,Benign,861.328996290124,OUT
Client5,Server,161,PortScan,861.497647455149,OUT
Client1,Server,367,BruteForce,861.5247387913732,OUT
Client4,Server,356,BruteForce,861.5326546025027,OUT
Client3,Server,136,PortScan,861.560895118508,OUT
Client1,Server,1404,Benign,861.6716848364093,OUT
Client4,Server,1688,DDoS,861.7149784994457,OUT
Client2,Server,1112,Exfiltration,861.7226262478262,OUT
Client2,Server,1638,DDoS,861.7395989288574,OUT
Client5,Server,1029,Exfiltration,861.7639766428493,OUT
Client2,Server,288,BruteForce,861.8367931851366,OUT
Client1,Server,551,Benign,861.9716368756574,OUT
Client3,Server,927,Exfiltration,861.9831590013844,OUT
Client4,Server,329,BruteForce,862.0394789422558,OUT
Client2,Server,205,PortScan,862.0610274911878,OUT
Client1,Server,281,BruteForce,862.0848114361119,OUT
Client1,Server,1980,DDoS,862.0911714409995,OUT
Client1,Server,1496,Benign,862.2500776425749,OUT
Client2,Server,1340,DDoS,862.4397105116058,OUT
Client5,Server,202,PortScan,862.4711031779424,OUT
Client2,Server,208,BruteForce,862.5623237022872,OUT
Client3,Server,257,PortScan,862.6200803697965,OUT
Client2,Server,986,Exfiltration,862.6661759112322,OUT
Client5,Server,1079,Exfiltration,862.8258357248596,OUT
Client4,Server,1328,DDoS,862.857352590178,OUT
Client1,Server,365,BruteForce,862.8943055517828,OUT
Client1,Server,814,Benign,862.9471936729534,OUT
Client3,Server,804,Exfiltration,863.1086711337286,OUT
Client2,Server,144,PortScan,863.2967967222363,OUT
Client2,Server,1262,DDoS,863.4513364110642,OUT
Client4,Server,211,BruteForce,863.4916814235518,OUT
Client2,Server,205,BruteForce,863.5145353230138,OUT
Client1,Server,568,Benign,863.5405889104247,OUT
Client1,Server,1236,DDoS,863.5498538812662,OUT
Client5,Server,109,PortScan,863.5667451495481,OUT
Client5,Server,1030,Exfiltration,863.576681489513,OUT
Client2,Server,1034,Exfiltration,863.6274480436958,OUT
Client3,Server,117,PortScan,863.7167084054978,OUT
Client1,Server,711,Benign,863.9085076905643,OUT
Client3,Server,977,Exfiltration,863.9970090383243,OUT
Client4,Server,1404,DDoS,864.0558749911103,OUT
Client1,Server,1392,DDoS,864.0781523602107,OUT
Client2,Server,174,PortScan,864.1147529030098,OUT
Client4,Server,251,BruteForce,864.115374218635,OUT
Client2,Server,866,Exfiltration,864.2070848683514,OUT
Client1,Server,300,BruteForce,864.2230114987152,OUT
Client1,Server,1196,Benign,864.6499507923764,OUT
Client3,Server,1094,Exfiltration,864.7361140329295,OUT
Client2,Server,1332,DDoS,864.7406631388299,OUT
Client2,Server,225,BruteForce,864.7750545575587,OUT
Client1,Server,1457,DDoS,864.9020280317919,OUT
Client5,Server,1120,Exfiltration,864.974346296074,OUT
Client5,Server,109,PortScan,865.0596008631716,OUT
Client2,Server,849,Exfiltration,865.0701973018741,OUT
Client3,Server,103,PortScan,865.1375871724612,OUT
Client4,Server,395,BruteForce,865.1855487965621,OUT
Client4,Server,1358,DDoS,865.37317774958,OUT
Client1,Server,1193,Benign,865.4085119155296,OUT
Client5,Server,1031,Exfiltration,865.4822216878821,OUT
Client2,Server,236,PortScan,865.5510911311952,OUT
Client1,Server,1830,DDoS,865.5963979563995,OUT
Client1,Server,214,BruteForce,865.630025705907,OUT
Client3,Server,1168,Exfiltration,865.6476459650435,OUT
Client4,Server,342,BruteForce,865.8328737928999,OUT
Client2,Server,1149,Exfiltration,865.8405915152018,OUT
Client1,Server,652,Benign,865.8791317615384,OUT
Client3,Server,177,PortScan,866.0048376650127,OUT
Client2,Server,1448,DDoS,866.0910424123284,OUT
Client1,Server,289,BruteForce,866.2276564833192,OUT
Client2,Server,338,BruteForce,866.271155045934,OUT
Client4,Server,1518,DDoS,866.4615954095224,OUT
Client2,Server,234,PortScan,866.4912951257778,OUT
Client5,Server,142,PortScan,866.4955412676771,OUT
Client5,Server,1020,Exfiltration,866.5010520092968,OUT
Client1,Server,1322,Benign,866.551518485013,OUT
Client4,Server,398,BruteForce,866.5709257717538,OUT
Client1,Server,1617,DDoS,866.6454359240096,OUT
Client3,Server,940,Exfiltration,866.6808742334719,OUT
Client1,Server,468,Benign,866.7707493647827,OUT
Client2,Server,218,BruteForce,866.8010805609086,OUT
Client1,Server,254,BruteForce,866.9649640833389,OUT
Client5,Server,294,PortScan,866.9956571912311,OUT
Client2,Server,919,Exfiltration,866.9984691497827,OUT
Client2,Server,1588,DDoS,867.144408476463,OUT
Client2,Server,126,PortScan,867.203723298807,OUT
Client4,Server,310,BruteForce,867.2499875524113,OUT
Client4,Server,1344,DDoS,867.3940528037589,OUT
Client3,Server,281,PortScan,867.424913064845,OUT
Client1,Server,1346,Benign,867.4309141757868,OUT
Client2,Server,983,Exfiltration,867.5543534745452,OUT
Client5,Server,970,Exfiltration,867.5566404027153,OUT
Client5,Server,256,PortScan,867.8381855336642,OUT
Client1,Server,1241,DDoS,867.8955836551801,OUT
Client1,Server,790,Benign,868.0082279529557,OUT
Client3,Server,180,PortScan,868.0607512396799,OUT
Client3,Server,889,Exfiltration,868.0698095035168,OUT
